1.000479,5.666934,16.60071,0.3588838,0.08532725,0.9294739
2.006711,5.707622,16.7025,0.4051222,-0.02607422,0.9138907
3.010866,5.707622,16.7025,0.3900421,0.05310257,0.9192646
4.015222,5.707622,16.7025,-0.1018236,-0.03867375,0.9940504
5.017661,5.830775,16.85264,0.5224162,0.003893958,0.8526817
6.020225,5.844211,16.87168,0.4810701,0.08552781,0.8725002
7.022731,5.844211,16.87168,0.5250954,0.04702655,0.8497431
8.02513,5.8459,17.15151,0.4434386,0.01404711,0.8961946
9.027699,6.163527,17.3028,0.6323946,-0.0217058,0.7743424
10.02989,6.13025,17.32663,0.6063325,-0.01819177,0.7950031
11.07814,6.123691,17.19827,0.7633719,0.007825293,-0.6459118
12.09976,6.167135,17.15472,0.9956753,-0.01804583,0.09113338
13.10257,6.152876,17.31016,0.6305422,-0.02564854,0.7757311
14.1065,6.141654,17.31607,0.6620589,-0.08554242,0.7445539
15.11155,5.90734,17.23456,-0.8075048,-0.03473595,0.5888374
16.11349,6.029503,17.28315,-0.8495407,0.2477098,0.4657474
16.53388,5.96377,17.29097,-0.9820576,0.1873794,-0.02126158,Died
