1.00774,4.693116,9.144406,0.9903283,-0.02805412,0.1358785
2.01199,4.884671,9.208107,0.8705031,-0.03227862,-0.4911032
3.015859,5.096196,8.926455,0.5619053,-0.03287188,-0.8265485
4.018706,5.570874,8.595494,0.8509268,-0.03092294,-0.5243738
5.021491,6.097752,8.319688,0.7930928,-0.3039342,-0.5278527
6.023985,6.473283,8.12738,0.3318249,-0.2881031,-0.8982698
7.026872,6.364141,8.150959,-0.9425417,-0.03235865,0.3325178
8.028943,5.822537,8.385595,-0.7427946,-0.02253906,0.6691399
9.031499,5.551296,8.496325,-0.7687882,-0.3911335,0.505944
10.03387,5.551296,8.496325,-0.6613476,-0.4666402,0.5872533
11.03645,5.551296,8.496325,-0.8169529,-0.1580268,0.5546309
12.03945,5.551291,8.496317,-0.846847,-0.1030058,0.5217662
13.04131,5.300184,8.657763,-0.8167775,-0.2096472,0.5375152
14.04364,5.300202,8.657804,-0.8304363,-0.1265738,0.5425446
15.04626,5.300212,8.65782,-0.8289646,-0.2450437,0.5027637
16.04854,5.300206,8.657815,-0.8377893,-0.1818049,0.5148361
17.05116,5.258418,8.683889,-0.8315225,-0.1901273,0.5219406
18.05313,4.767105,9.013737,-0.7944912,-0.1705352,0.5828392
19.05564,4.50592,9.28719,0.4819436,-0.1290631,0.8666447
20.06385,4.832895,9.632378,0.8197899,-0.07603326,0.5675944
21.07363,5.294999,10.02038,0.6460119,-0.1036315,0.75626
22.07592,5.55719,10.54427,0.3576142,-0.2443271,0.9013414
23.07825,5.961301,10.9309,0.5026584,0.01100632,0.8644151
24.08082,6.189533,11.48327,0.3219324,0.1125248,0.940052
25.08365,6.420473,12.02515,0.4287058,0.0918613,0.8987619
26.08615,6.694824,12.55468,0.6242276,0.2110489,0.7521957
27.08835,7.009435,13.0591,0.4772494,0.06379793,0.876449
28.09063,7.445361,13.44339,0.9457349,0.1201705,0.3019018
29.09332,7.683804,13.64239,0.2584272,0.1902655,0.9471084
30.09583,7.793117,14.21326,0.04036549,0.2327375,0.9717016
31.09799,7.787791,14.45141,-0.6310179,0.2164844,0.7449502
32.10017,7.787782,14.45141,-0.6281193,0.2803328,0.7258648
33.10314,7.787772,14.45141,-0.7059618,0.4662053,0.5331703
34.1047,7.787762,14.45141,-0.7919303,0.4621857,0.3990373
35.10697,7.787755,14.45142,0.7720464,0.2531142,-0.5829901
36.11007,7.787763,14.45143,0.7955454,0.1028817,-0.5970956
37.11043,7.787763,14.45143,0.8377445,0.03196479,-0.545126
38.11235,7.854767,14.38981,0.558192,0.1006382,-0.8235861
39.11407,8.276964,13.98409,0.663549,0.1960333,-0.7219933
40.11715,8.726961,13.61472,0.642886,0.2242839,-0.7323897
41.11948,9.169256,13.24762,0.6195714,0.3410777,-0.7069637
42.12201,9.585828,12.84742,0.6218512,0.3141184,-0.7173781
43.12973,9.960925,12.41517,0.6120523,0.2910417,-0.7353143
44.13987,10.34233,12.01245,0.02176587,0.2883689,-0.9572725
45.14203,10.64305,11.65947,-0.8793046,0.4309087,-0.202833
46.14485,10.82096,11.423,0.4631597,0.2958505,-0.8354377
47.14795,11.25666,11.05826,0.4236803,0.389931,-0.8175875
48.14996,11.59286,10.59235,0.1664917,0.264307,-0.9499594
49.15511,12.04766,10.38006,0.1413275,0.3030583,-0.9424345
50.16748,11.75062,9.862082,-0.7534288,0.1557767,-0.6388104
51.17019,11.44875,9.377252,-0.796919,0.3846523,-0.4657926
52.17085,11.42254,8.788477,-0.3128216,0.09058982,-0.9454824
53.17349,11.37475,8.201976,-0.5051785,-0.1179997,-0.8549098
54.17469,11.21184,7.626057,-0.3703286,-0.01477297,-0.9287836
55.178,11.00735,7.06249,-0.4021634,-0.07775096,-0.9122607
56.18037,10.76381,6.523143,-0.3856287,-0.008851054,-0.9226117
57.18303,10.53817,5.964728,-0.4266351,0.008637695,-0.9043828
58.18632,10.26945,5.427535,-0.3817518,-0.01966811,-0.9240558
59.18892,10.24547,4.829812,-0.1148795,-0.01154811,-0.9933124
59.5373,10.22938,4.613422,-0.07631227,-0.001303206,-0.9970828,Survived
