1.006402,4.745248,9.214695,0.1621042,-0.791008,0.5899395
2.011487,4.780956,9.335582,0.8054689,-0.4610004,0.3724226
3.01443,4.780983,9.335591,0.8434976,0.1253635,0.5222986
4.015751,4.780982,9.335597,0.9813572,0.03822434,-0.188354
5.019282,4.792656,9.278608,0.2139113,-0.08630788,-0.973033
6.021967,4.967469,8.88703,0.7290865,-0.152627,-0.6671867
7.024411,4.967469,8.88703,0.7235889,-0.1851394,-0.6649383
8.027076,5.020125,8.815222,0.7593859,-0.1857374,-0.6235661
9.02892,5.42827,8.584499,0.6885821,0.07797082,-0.7209551
10.03117,5.901542,8.217112,0.8136631,-0.08275054,-0.5754173
11.03375,6.418437,8.065804,0.7503102,-0.04183466,-0.6597613
12.03591,6.908937,7.778436,0.9090396,-0.4027422,-0.1069845
13.03892,7.144225,7.372144,0.6770579,-0.257646,-0.6893559
14.04132,7.341657,7.182672,0.6397479,-0.1558093,-0.7526265
15.04351,7.669723,6.703104,0.3977619,-0.1632539,-0.9028473
16.04608,8.004951,6.215828,0.6387755,-0.1532193,-0.7539823
17.04818,8.296412,5.695744,0.8256669,-0.1427483,0.5457996
18.05042,8.648317,5.292206,0.4474887,-0.0775764,0.8909185
19.05282,8.392591,5.678335,0.4325868,-0.07744247,0.8982602
20.05502,8.430001,5.78287,0.4244855,-0.08292475,0.9016294
21.05736,8.427505,5.792779,0.4218062,-0.09678569,0.9015054
22.0702,8.589293,5.536248,0.7178034,-0.07727683,0.691944
23.0729,8.659079,5.075134,-0.4406059,-0.08004709,0.8941246
24.07733,8.565151,5.290717,-0.4442924,-0.06726974,0.8933527
25.08038,8.708941,5.024422,-0.9361582,-0.003941435,0.3515573
26.08312,8.768816,4.79378,-0.9564473,0.2607409,0.1312366
27.0966,8.768808,4.79378,-0.9316888,0.1514132,-0.3301974
28.09987,8.7688,4.79378,-0.9342973,0.1472207,-0.3246767
29.1036,8.768793,4.79378,-0.9500526,0.09376566,-0.2976715
30.10895,8.773026,4.798171,-0.4537157,0.1057766,0.8848465
31.12189,8.544701,5.314437,-0.2007073,0.1015732,0.9743713
32.13511,8.264492,5.820113,-0.5320873,0.1239828,0.8375627
33.13943,7.961502,6.335997,-0.4953986,0.110509,0.8616078
34.14251,7.635153,6.821355,-0.6877849,0.1401378,0.7122594
35.14576,7.322696,7.315154,-0.6754019,0.1442781,0.7231986
36.14698,6.966866,7.783255,-0.8270258,0.146984,0.5426086
37.14809,6.458753,8.076224,-0.9168285,0.156692,0.3672509
38.14985,5.905559,8.290082,-0.9114348,0.1488453,0.3835773
39.15086,5.448544,8.638594,-0.9094729,0.13297,0.3939266
40.15092,4.909394,8.893738,-0.4448584,0.1124184,0.8885174
41.16805,4.605923,8.92402,0.3507636,0.130167,0.9273734
42.16864,4.143034,9.103094,-0.3757838,0.1298423,0.9175661
43.17189,3.727135,9.526189,-0.3661014,0.1421162,0.9196591
44.17632,3.467335,9.819137,-0.349801,0.1386751,0.9265034
45.17676,3.492473,10.39191,0.4924931,0.1191573,0.8621207
46.17934,3.851398,10.85954,0.7011301,0.1072113,0.7049273
47.18169,4.028881,11.05216,0.7131643,0.0997576,0.6938625
48.18434,3.939627,10.92331,0.7187869,0.09089138,0.6892635
49.18641,3.479622,10.63617,0.8451169,0.162464,0.5092967
50.18895,3.426341,10.86608,0.9303116,0.1394664,0.3392192
51.19214,3.947157,11.11785,0.9360418,0.06965092,0.3449269
52.19442,4.151515,11.05338,0.5395453,0.06507374,0.8394381
53.19717,4.088335,10.75234,0.5657427,0.09122388,0.8195203
54.19962,3.573292,10.55253,-0.6627598,0.09233622,0.7431175
55.20241,3.046088,10.75535,-0.8251391,-0.3131877,0.4701693
56.2051,2.974025,10.86042,-0.9502778,-0.2948098,-0.1002952
57.20777,2.57207,10.62958,-0.9351071,-0.2828578,-0.2134638
58.21085,2.741406,10.73896,-0.2414993,-0.3089341,0.9199119
59.21371,2.946645,10.7545,-0.2889234,-0.3016401,0.9085904
60.2165,2.97249,10.86013,-0.2930761,-0.2926342,0.9102042
61.21912,2.995655,10.79845,-0.3032871,-0.2340505,0.9237084
62.22213,3.071111,10.62724,-0.3420217,0.2335734,0.9102003
63.2252,2.866532,10.79653,0.1411417,0.2791592,0.9498153
64.22734,2.995522,10.87622,0.8388901,0.2857591,0.4632553
65.23019,3.380965,10.87731,0.4344043,0.2568444,0.8633214
66.23271,2.977242,10.87316,-0.5912515,-0.03039577,0.8059143
67.23582,2.893449,10.81403,-0.5181741,-0.09620088,0.8498477
68.2392,3.396213,10.63673,0.3574719,-0.03738341,0.9331754
69.24129,3.880999,10.97468,0.7997167,0.03740752,0.5992112
70.11831,4.044115,10.76386,0.1388745,0.1104523,0.9841312,Died
70.11831,4.025283,10.73119,0.1364736,0.1125809,0.9842258,Died
70.11831,3.661712,13.19851,0.5797692,-0.02470787,0.814406,Died
70.11831,7.336686,14.84999,0.8935843,-0.03439639,0.4475757,Died
